city,area,latitude,longitude
Pernštejnské Jestřabí,Brno-venkov,49.406417,16.325710
Perštejn,Chomutov,50.381769,13.110315
Pertoltice,Liberec,50.979084,15.076532
Pertoltice,Kutná Hora,49.754910,15.181716
Pertoltice pod Ralskem,Česká Lípa,50.680046,14.719254
Peruc,Louny,50.342609,13.959969
Peřimov,Semily,50.619384,15.444040
Pesvice,Chomutov,50.463315,13.484983
Pětihosty,Praha-východ,49.886462,14.705522
Pětikozly,Mladá Boleslav,50.411512,14.811952
Pětipsy,Chomutov,50.321219,13.349824
Petkovy,Mladá Boleslav,50.413286,15.076925
Petráveč,Žďár nad Sázavou,49.327579,16.041249
Petrohrad,Louny,50.127625,13.446526
Petroupim,Benešov,49.808356,14.752698
Petrov,Blansko,49.533771,16.489694
Petrov,Hodonín,48.882055,17.278203
Petrov,Praha-západ,49.886498,14.433839
Petrov nad Desnou,Šumperk,50.005536,17.044380
Petrovice,Blansko,49.411964,16.699850
Petrovice,Znojmo,49.006837,16.292563
Petrovice,Třebíč,49.241283,15.787690
Petrovice,Hradec Králové,50.289854,15.598601
Petrovice,Bruntál,50.239024,17.448488
Petrovice,Ústí nad Orlicí,49.988215,16.541627
Petrovice,Příbram,49.554366,14.337472
Petrovice,Rakovník,50.067363,13.639280
Petrovice,Ústí nad Labem,50.789131,13.976255
Petrovice I,Kutná Hora,49.811063,15.297295
Petrovice II,Kutná Hora,49.810040,15.063514
Petrovice u Karviné,Karviná,49.895965,18.547898
Petrovice u Sušice,Klatovy,49.218758,13.440898
Petrovičky,Jičín,50.299084,15.607452
Petrůvka,Zlín,49.105005,17.810083
Petrůvky,Třebíč,49.159311,15.902416
Petříkov,České Budějovice,48.847072,14.754708
Petříkov,Praha-východ,49.925301,14.617066
Petřvald,Karviná,49.831096,18.389513
Petřvald,Nový Jičín,49.707197,18.151530
Pchery,Kladno,50.193882,14.117927
Pičín,Příbram,49.745546,14.057909
Pikárec,Žďár nad Sázavou,49.432505,16.122491
Pila,Karlovy Vary,50.179793,12.925973
Pilníkov,Trutnov,50.532571,15.820303
Písařov,Šumperk,50.005065,16.801608
Písečná,Frýdek-Místek,49.574770,18.787469
Písečná,Jeseník,50.273123,17.253835
Písečná,Ústí nad Orlicí,50.045242,16.448156
Písečné,Jindřichův Hradec,48.965043,15.462488
Písečné,Žďár nad Sázavou,49.568007,16.236760
Písek,Písek,49.303554,14.158129
Písek,Hradec Králové,50.155530,15.501834
Písek,Frýdek-Místek,49.559340,18.802420
Písková Lhota,Mladá Boleslav,50.367841,14.874736
Písková Lhota,Nymburk,50.131421,15.065865
Pístina,Jindřichův Hradec,49.049781,14.901411
Písty,Nymburk,50.164646,15.001364
Píšť,Pelhřimov,49.601839,15.203524
Píšť,Opava,49.978666,18.193601
Píšťany,Litoměřice,50.519327,14.069206
Pištín,České Budějovice,49.045975,14.335259
Pitín,Uherské Hradiště,49.038403,17.850785
Pivín,Prostějov,49.384785,17.184933
Pivkovice,Strakonice,49.177594,14.069728
Planá,České Budějovice,48.943775,14.452868
Planá,Tachov,49.868267,12.743897
Planá nad Lužnicí,Tábor,49.354541,14.701577
Plaňany,Kolín,50.050204,15.029546
Plandry,Jihlava,49.420090,15.538370
Pláně,Plzeň-sever,49.933800,13.389711
Plánice,Klatovy,49.390036,13.471166
Plasy,Plzeň-sever,49.934598,13.390465
Plav,České Budějovice,48.901535,14.487974
Plaveč,Znojmo,48.928863,16.080106
Plavsko,Jindřichův Hradec,49.084695,14.904124
Plavy,Jablonec nad Nisou,50.703338,15.317471
Plazy,Mladá Boleslav,50.414136,14.975134
Plenkovice,Znojmo,48.919012,16.002555
Plesná,Cheb,50.220815,12.346810
Pleše,Jindřichův Hradec,49.195629,14.821465
Plešnice,Plzeň-sever,49.774084,13.176850
Pletený Újezd,Kladno,50.109433,14.116178
Plch,Pardubice,50.128870,15.702840
Plchov,Kladno,50.255276,13.986724
Plchovice,Ústí nad Orlicí,50.045181,16.181298
Plískov,Rokycany,49.842744,13.739921
Ploskovice,Litoměřice,50.560340,14.198588
Pluhův Žďár,Jindřichův Hradec,49.223995,14.892803
Plumlov,Prostějov,49.466236,17.015122
Plužná,Mladá Boleslav,50.473807,14.804269
Plzeň,Plzeň-město,49.738531,13.373737
Pnětluky,Louny,50.250358,13.703895
Pňovany,Plzeň-sever,49.778992,13.121864
Pňovice,Olomouc,49.721386,17.161923
Pňov-Předhradí,Kolín,50.086521,15.147597
Poběžovice,Domažlice,49.510406,12.802721
Poběžovice u Holic,Pardubice,50.097655,16.000768
Poběžovice u Přelouče,Pardubice,49.991102,15.581991
Pocinovice,Domažlice,49.343523,13.133597
Počaply,Příbram,49.538772,13.983561
Počátky,Pelhřimov,49.260301,15.240324
Počedělice,Louny,50.371926,13.887909
Počenice-Tetětice,Kroměříž,49.271262,17.228235
Počepice,Příbram,49.596115,14.380945
Počítky,Žďár nad Sázavou,49.588779,15.971975
Podbořanský Rohozec,Louny,50.216536,13.262884
Podbořany,Louny,50.229475,13.412030
Podbrdy,Beroun,49.863079,14.126698
Podbřezí,Rychnov nad Kněžnou,50.259989,16.214851
Podbřežice,Vyškov,49.212563,16.928192
Poděbrady,Nymburk,50.142525,15.118988
Poděšín,Žďár nad Sázavou,49.507768,15.800993
Poděvousy,Domažlice,49.527617,13.131214
Podhorní Újezd a Vojice,Jičín,50.390156,15.514528
Podhořany u Ronova,Chrudim,49.936237,15.536819
Podhradí,Cheb,50.255461,12.201857
Podhradí,Jičín,50.418572,15.310632
Podhradí,Zlín,49.140048,17.774070
Podhradí nad Dyjí,Znojmo,48.900345,15.686517
Podhradní Lhota,Kroměříž,49.420849,17.795160
Podivice,Vyškov,49.365845,17.010822
Podivín,Břeclav,48.825640,16.848324
Podkopná Lhota,Zlín,49.305859,17.831511
Podlesí,Ústí nad Orlicí,50.020296,16.281063
Podlesí,Příbram,49.690395,13.981947
Podlešín,Kladno,50.221126,14.160368
Podluhy,Beroun,49.815724,13.913630
Podmoklany,Havlíčkův Brod,49.721628,15.767847
Podmokly,Klatovy,49.230189,13.578261
Podmokly,Rokycany,49.943339,13.704478
Podmoky,Havlíčkův Brod,49.830381,15.439055
Podmoky,Nymburk,50.191564,15.232291
Podmolí,Znojmo,48.850738,15.940168
Podmyče,Znojmo,48.887701,15.782341
Podolanka,Praha-východ,50.159219,14.601033
Podolí,Brno-venkov,49.190524,16.720950
Podolí,Žďár nad Sázavou,49.484360,16.080553
Podolí,Přerov,49.445465,17.530335
Podolí,Uherské Hradiště,49.040900,17.529564
Podolí,Vsetín,49.430358,17.857251
Podolí I,Písek,49.361265,14.312023
Podomí,Vyškov,49.344818,16.833319
Podsedice,Litoměřice,50.472089,13.948396
Podůlšany,Pardubice,50.128935,15.738311
Podůlší,Jičín,50.469069,15.340577
Podveky,Kutná Hora,49.825146,14.994103
Pohled,Havlíčkův Brod,49.606211,15.648156
Pohleď,Havlíčkův Brod,49.603572,15.648294
Pohledy,Svitavy,49.695006,16.560608
Pohnánec,Tábor,49.473682,14.802766
Pohnání,Tábor,49.477597,14.811241
Pohorovice,Strakonice,49.188696,14.135183
Pohorská Ves,Český Krumlov,48.670025,14.647748
Pohořelice,Brno-venkov,48.981287,16.524557
Pohořelice,Zlín,49.176665,17.537954
Pohoří,Rychnov nad Kněžnou,50.292257,16.099060
Pohoří,Praha-západ,49.900021,14.525125
Pochvalov,Rakovník,50.227542,13.794371
Pojbuky,Tábor,49.495907,14.896833
Pokojov,Žďár nad Sázavou,49.481732,15.906642
Pokojovice,Třebíč,49.219742,15.742458
Pokřikov,Chrudim,49.796870,15.988264
Polánka,Plzeň-jih,49.435798,13.555643
Poleň,Klatovy,49.425079,13.176854
Polepy,Kolín,50.004771,15.206086
Polepy,Litoměřice,50.505730,14.264579
Polerady,Praha-východ,50.200671,14.593492
Polerady,Most,50.444544,13.652795
Polesí,Pelhřimov,49.293206,15.246599
Polešovice,Uherské Hradiště,49.033999,17.340746
Polevsko,Česká Lípa,50.786771,14.533028
Police,Třebíč,49.214540,15.883581
Police,Šumperk,49.814846,16.996381
Police,Vsetín,49.456820,17.867653
Police nad Metují,Náchod,50.536968,16.233610
Polička,Svitavy,49.715034,16.265977
Poličná,Vsetín,49.467058,17.943924
Polkovice,Přerov,49.391830,17.259275
Polná,Jihlava,49.487099,15.718914
Polná na Šumavě,Český Krumlov,48.805608,14.131502
Polní Chrčice,Kolín,50.110106,15.296802
Polní Voděrady,Kolín,49.992409,15.095338
Polnička,Žďár nad Sázavou,49.607595,15.916439
Polom,Rychnov nad Kněžnou,50.059088,16.305976
Polom,Přerov,49.577179,17.841791
Polomí,Prostějov,49.631541,16.949496
Polště,Jindřichův Hradec,49.106486,14.927954
Pomezí,Svitavy,49.710361,16.317396
Pomezí nad Ohří,Cheb,50.086208,12.279652
Ponědraž,Jindřichův Hradec,49.116075,14.702066
Ponědrážka,Jindřichův Hradec,49.136634,14.703419
Ponětovice,Brno-venkov,49.152257,16.742391
Poniklá,Semily,50.661618,15.463395
Popelín,Jindřichův Hradec,49.213683,15.184019
Popice,Břeclav,48.927358,16.667010
Popovice,Brno-venkov,49.107197,16.616203
Popovice,Benešov,49.695492,14.752560
Popovice,Uherské Hradiště,49.052651,17.527232
Popovičky,Praha-východ,49.962644,14.597904
Popůvky,Brno-venkov,49.177467,16.487676
Popůvky,Třebíč,49.159171,16.127493
Poříčany,Kolín,50.108165,14.918285
Poříčí nad Sázavou,Benešov,49.839058,14.674564
Poříčí u Litomyšle,Svitavy,49.798443,16.193901
Postoloprty,Louny,50.359895,13.703020
Postřekov,Domažlice,49.458386,12.806891
Postřelmov,Šumperk,49.907661,16.912368
Postřelmůvek,Šumperk,49.922722,16.879208
Postřižín,Mělník,50.233091,14.386813
Postupice,Benešov,49.728144,14.777499
Pošná,Pelhřimov,49.458874,15.042352
Poštovice,Kladno,50.312793,14.137949
Poteč,Zlín,49.154482,18.035541
Potěhy,Kutná Hora,49.869460,15.420200
Potštát,Přerov,49.637025,17.651843
Potštejn,Rychnov nad Kněžnou,50.082189,16.309021
Potůčky,Karlovy Vary,50.428273,12.736597
Potvorov,Plzeň-sever,50.016105,13.399461
Poustka,Cheb,50.140272,12.298291
Pouzdřany,Břeclav,48.934526,16.624973
Povrly,Ústí nad Labem,50.672866,14.160445
Pozďatín,Třebíč,49.235855,16.037952
Pozděchov,Vsetín,49.233333,17.955546
Pozdeň,Kladno,50.242157,13.943656
Pozlovice,Zlín,49.129313,17.769364
Pozořice,Brno-venkov,49.209864,16.790847
Prace,Brno-venkov,49.141161,16.765498
Pracejovice,Strakonice,49.257287,13.849231
Prackovice nad Labem,Litoměřice,50.569522,14.032075
Práče,Znojmo,48.877137,16.201279
Prádlo,Plzeň-jih,49.503547,13.541553
Praha,Praha,50.075638,14.437900
Prachatice,Prachatice,49.011010,14.000100
Prachovice,Chrudim,49.893895,15.628821
Prakšice,Uherské Hradiště,49.069003,17.633144
Prameny,Cheb,50.050184,12.732909
Prasek,Hradec Králové,50.238775,15.548695
Praskačka,Hradec Králové,50.172970,15.742802
Prasklice,Kroměříž,49.268795,17.186821
Praskolesy,Beroun,49.865986,13.933537
Prášily,Klatovy,49.105240,13.378047
Pravčice,Kroměříž,49.324587,17.495591
Pravice,Znojmo,48.843456,16.361153
Pravlov,Brno-venkov,49.055779,16.487786
Pravonín,Benešov,49.635687,14.943477
Pravy,Pardubice,50.131879,15.624255
Pražmo,Frýdek-Místek,49.608863,18.486280
Prlov,Vsetín,49.248001,17.961456
Proboštov,Teplice,50.667833,13.836123
Probulov,Písek,49.492895,14.145234
Prodašice,Mladá Boleslav,50.350064,15.116768
Prokopov,Znojmo,48.998438,15.896085
Proruby,Rychnov nad Kněžnou,50.070679,16.295451
Proseč,Pelhřimov,49.600804,15.329186
Proseč,Chrudim,49.805994,16.116310
Proseč pod Ještědem,Liberec,50.701762,15.017139
Proseč pod Křemešníkem,Pelhřimov,49.415347,15.295046
Prosečné,Trutnov,50.562125,15.687438
Prosenice,Přerov,49.488904,17.484287
Prosenická Lhota,Příbram,49.689735,14.482797
Prosetín,Žďár nad Sázavou,49.526397,16.394946
Prosetín,Chrudim,49.833121,15.957751
Prosíčka,Havlíčkův Brod,49.724592,15.323639
Prosiměřice,Znojmo,48.902803,16.192067
Prostějov,Prostějov,49.472549,17.106851
Prostějovičky,Prostějov,49.427632,16.997349
Prostiboř,Tachov,49.652373,12.893990
Prostřední Bečva,Vsetín,49.436192,18.252106
Prostřední Poříčí,Blansko,49.572106,16.497452
Protivanov,Prostějov,49.483614,16.836047
Protivín,Písek,49.199591,14.217277
Provodín,Česká Lípa,50.617925,14.601372
Provodov,Zlín,49.160363,17.736899
Provodovice,Přerov,49.451055,17.768349
Provodov-Šonov,Náchod,50.382206,16.114965
Prštice,Brno-venkov,49.115118,16.470866
Průhonice,Praha-západ,50.001815,14.560406
Prusice,Praha-východ,49.968457,14.877965
Prusinovice,Kroměříž,49.379083,17.587212
Prusy-Boškůvky,Vyškov,49.258521,17.063799
Prušánky,Hodonín,48.828498,16.980787
Prysk,Česká Lípa,50.796139,14.468026
Pržno,Frýdek-Místek,49.613573,18.361716
Pržno,Vsetín,49.387569,17.942957
Přáslavice,Olomouc,49.587462,17.390548
Přeborov,Písek,49.479579,14.357241
Přebuz,Sokolov,50.365890,12.620158
Přeckov,Třebíč,49.275939,15.916400
Předboj,Praha-východ,50.225492,14.476835
Předenice,Plzeň-jih,49.624495,13.396669
Předhradí,Chrudim,49.831724,16.038455
Předín,Třebíč,49.198388,15.673827
Předklášteří,Brno-venkov,49.352630,16.402512
Předměřice nad Jizerou,Mladá Boleslav,50.255580,14.781377
Předměřice nad Labem,Hradec Králové,50.256426,15.815669
Předmíř,Strakonice,49.489369,13.770472
Přední Výtoň,Český Krumlov,48.631244,14.164590
Přední Zborovice,Strakonice,49.218622,13.892282
Předotice,Písek,49.365038,14.053525
Předslav,Klatovy,49.447575,13.354485
Předslavice,Strakonice,49.132138,13.935156
Přehořov,Tábor,49.247699,14.756334
Přehvozdí,Kolín,50.027508,14.840073
Přehýšov,Plzeň-sever,49.702736,13.126957
Přechovice,Strakonice,49.179643,13.894871
Přelíc,Kladno,50.205720,14.045964
Přelouč,Pardubice,50.039948,15.560413
Přelovice,Pardubice,50.072887,15.614899
Přemyslovice,Prostějov,49.556472,16.955914
Přepeře,Semily,50.583032,15.112901
Přepeře,Mladá Boleslav,50.467724,15.101992
Přepychy,Rychnov nad Kněžnou,50.235959,16.106634
Přepychy,Pardubice,50.106455,15.519991
Přerov,Přerov,49.456579,17.450330
Přerov nad Labem,Nymburk,50.160370,14.825129
Přerubenice,Rakovník,50.217271,13.841132
Přeskače,Znojmo,49.012530,16.107001
Přestanov,Ústí nad Labem,50.686777,13.920379
Přestavlky,Přerov,49.390351,17.481629
Přestavlky,Chrudim,49.938074,15.926340
Přestavlky,Plzeň-jih,49.599860,13.244478
Přestavlky,Litoměřice,50.403615,14.193965
Přestavlky u Čerčan,Benešov,49.853100,14.744230
Přešovice,Třebíč,49.050205,16.061445
Přeštěnice,Písek,49.479763,14.420450
Přeštice,Plzeň-jih,49.573091,13.333607
Přešťovice,Strakonice,49.277278,13.974442
Převýšov,Hradec Králové,50.151634,15.410541
Přezletice,Praha-východ,50.155303,14.575506
Přibice,Brno-venkov,48.961724,16.573440
Příbor,Nový Jičín,49.641036,18.145096
Příbram,Příbram,49.685532,13.999045
Příbram na Moravě,Brno-venkov,49.195583,16.299175
Příbraz,Jindřichův Hradec,49.051469,14.937708
Přibyslav,Havlíčkův Brod,49.576939,15.738650
Přibyslav,Náchod,50.373743,16.168690
Přibyslavice,Brno-venkov,49.278696,16.266436
Přibyslavice,Třebíč,49.260738,15.778435
Příčina,Rakovník,50.065833,13.667379
Příčovy,Příbram,49.672874,14.389683
Přídolí,Český Krumlov,48.781912,14.352290
Příchovice,Plzeň-jih,49.562138,13.339460
Příkazy,Olomouc,49.642471,17.148305
Příkosice,Rokycany,49.668377,13.663557
Příkrý,Semily,50.625029,15.364623
Přílepy,Rakovník,50.123281,13.632702
Přílepy,Kroměříž,49.320079,17.616021
Příluka,Svitavy,49.864971,16.156640
Přimda,Tachov,49.674989,12.673772
Přísečná,Český Krumlov,48.833173,14.345507
Příseka,Havlíčkův Brod,49.670936,15.425737
Přísnotice,Brno-venkov,49.003230,16.613610
Přistoupim,Kolín,50.054216,14.878688
Přišimasy,Kolín,50.049615,14.764000
Příšov,Plzeň-sever,49.811806,13.304241
Příšovice,Liberec,50.578232,15.084005
Příštpo,Třebíč,49.073941,15.935004
Přítluky,Břeclav,48.855089,16.774055
Přívětice,Rokycany,49.834798,13.612239
Přívrat,Ústí nad Orlicí,49.924704,16.397070
Psárov,Tábor,49.319003,14.905589
Psáry,Praha-západ,49.936320,14.512867
Psáře,Benešov,49.755783,14.961930
Pstruží,Frýdek-Místek,49.564927,18.347648
Pšánky,Hradec Králové,50.294187,15.620991
Pšov,Karlovy Vary,50.051663,13.170783
Pšovlky,Rakovník,50.107947,13.594013
Ptení,Prostějov,49.511729,16.961205
Ptenín,Plzeň-jih,49.531607,13.185060
Ptice,Praha-západ,50.052870,14.166076
Ptýrov,Mladá Boleslav,50.504933,14.947236
Puclice,Domažlice,49.553725,13.019504
Pucov,Třebíč,49.247148,16.174175
Puchlovice,Hradec Králové,50.185916,15.626417
Puklice,Jihlava,49.374959,15.700414
Pulečný,Jablonec nad Nisou,50.675488,15.167986
Pustá Kamenice,Svitavy,49.756215,16.085881
Pustá Polom,Opava,49.849271,17.998005
Pustá Rybná,Svitavy,49.714822,16.135100
Pustějov,Nový Jičín,49.700606,18.004007
Pustiměř,Vyškov,49.322614,17.028030
Pustina,Ústí nad Orlicí,49.899577,16.105003
Pustověty,Rakovník,50.055708,13.814115
Putim,Písek,49.264627,14.119130
Putimov,Pelhřimov,49.413930,15.268871
Pyšel,Třebíč,49.250609,16.066539
Pyšely,Benešov,49.876884,14.677239
Rabakov,Mladá Boleslav,50.385750,15.101648
Rabí,Klatovy,49.280848,13.617715
Rabštejnská Lhota,Chrudim,49.915662,15.768153
Ráby,Pardubice,50.072880,15.802625
Rabyně,Benešov,49.814290,14.436202
Racková,Zlín,49.277170,17.624991
Rácovice,Třebíč,49.021060,15.687019
Račetice,Chomutov,50.305260,13.364964
Račice,Třebíč,49.108129,16.024703
Račice,Žďár nad Sázavou,49.497374,16.139354
Račice,Rakovník,50.024833,13.923039
Račice,Litoměřice,50.461398,14.351181
Račice nad Trotinou,Hradec Králové,50.315762,15.796171
Račice-Pístovice,Vyškov,49.276006,16.872942
Račín,Žďár nad Sázavou,49.617573,15.866964
Račiněves,Litoměřice,50.373201,14.218727
Radčice,Jablonec nad Nisou,50.672861,15.277749
Radějov,Hodonín,48.859476,17.344720
Radějovice,Strakonice,49.186371,14.026543
Radějovice,Praha-východ,49.947328,14.564877
Radenice,Žďár nad Sázavou,49.427318,16.064675
Radenín,Tábor,49.369486,14.840783
Radešín,Žďár nad Sázavou,49.470362,16.087846
Radešínská Svratka,Žďár nad Sázavou,49.508546,16.085143
Radětice,Tábor,49.319460,14.441364
Radětice,Příbram,49.639925,14.078828
Radhostice,Prachatice,49.079455,13.880611
Radhošť,Ústí nad Orlicí,49.987647,16.076121
Radíč,Příbram,49.714764,14.417497
Radíkov,Přerov,49.596189,17.672293
Radíkovice,Hradec Králové,50.209432,15.693658
Radim,Jičín,50.458914,15.428693
Radim,Kolín,50.070165,15.012548
Radiměř,Svitavy,49.699586,16.431386
Radimovice,Liberec,50.626455,15.082181
Radimovice u Tábora,Tábor,49.457417,14.639125
Radimovice u Želče,Tábor,49.377371,14.647655
Radkov,Tábor,49.465893,14.611257
Radkov,Jihlava,49.145306,15.475336
Radkov,Žďár nad Sázavou,49.423179,16.158345
Radkov,Opava,49.825627,17.770253
Radkov,Svitavy,49.734468,16.741584
Radkova Lhota,Přerov,49.441850,17.620656
Radkovice,Plzeň-jih,49.547925,13.368061
Radkovice u Budče,Třebíč,49.082593,15.621844
Radkovice u Hrotovic,Třebíč,49.070537,16.007196
Radkovy,Přerov,49.436222,17.614936
Rádlo,Jablonec nad Nisou,50.698552,15.115859
Radnice,Rokycany,49.856879,13.605812
Radňoves,Žďár nad Sázavou,49.388717,16.214074
Radňovice,Žďár nad Sázavou,49.564110,16.034964
Radomyšl,Strakonice,49.316450,13.930344
Radonice,Praha-východ,50.143163,14.610368
Radonice,Chomutov,50.298139,13.284757
Radonín,Třebíč,49.279799,15.724240
Radostice,Brno-venkov,49.133707,16.477112
Radostín,Havlíčkův Brod,49.661841,15.545004
Radostín,Žďár nad Sázavou,49.652815,15.875868
Radostín nad Oslavou,Žďár nad Sázavou,49.462030,15.965213
Radostná pod Kozákovem,Semily,50.577589,15.245541
Radostov,Hradec Králové,50.209770,15.663736
Radošov,Třebíč,49.335141,15.786546
Radošovice,České Budějovice,49.019699,14.273026
Radošovice,Strakonice,49.233625,13.898673
Radošovice,Benešov,49.741095,14.867658
Radotice,Třebíč,48.980111,15.590214
Radotín,Přerov,49.479730,17.632830
Radovesice,Litoměřice,50.411070,14.068389
Radovesnice I,Kolín,50.010493,15.151007
Radovesnice II,Kolín,50.104165,15.367826
Radslavice,Vyškov,49.323013,17.003932
Radslavice,Přerov,49.478269,17.516667
Raduň,Opava,49.892970,17.943349
Radvanec,Česká Lípa,50.753003,14.592150
Radvanice,Trutnov,50.567552,16.061824
Radvanice,Přerov,49.509905,17.477349
Rájec,Šumperk,49.856577,16.903068
Rájec-Jestřebí,Blansko,49.410419,16.640964
Ráječko,Blansko,49.393418,16.641436
Rajhrad,Brno-venkov,49.090311,16.603982
Rajhradice,Brno-venkov,49.092135,16.629436
Rajnochovice,Kroměříž,49.413088,17.813268
Rakousy,Semily,50.620425,15.187647
Rakov,Přerov,49.491801,17.707876
Raková,Rokycany,49.700430,13.582052
Raková u Konice,Prostějov,49.607347,16.950931
Rakovice,Písek,49.471321,14.054660
Rakovník,Rakovník,50.106223,13.739762
Rakůvka,Prostějov,49.610112,16.938064
Rakvice,Břeclav,48.858211,16.813408
Ralsko,Česká Lípa,50.586290,14.803630
Raná,Chrudim,49.796504,15.964220
Raná,Louny,50.411665,13.779373
Rančířov,Jihlava,49.362563,15.588563
Rantířov,Jihlava,49.408348,15.515264
Rapotice,Třebíč,49.192313,16.253370
Rapotín,Šumperk,50.000846,17.019059
